ano;regiao;uf;local_obito;faixa_etaria;sexo;quant_obitos;quant_populacao
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;40 - 49;M;7;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;50 - 59;F;6;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;50 - 59;M;8;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;60 - 69;F;6;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;60 - 69;M;11;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;70 - 79;F;10;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;70 - 79;M;9;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;80 - 89;F;12;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;80 - 89;M;7;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;90 - 99;F;3;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;90 - 99;M;3;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;< 9;M;1;3365351
2020;Nordeste;AL;OUTROS_SERVICOS_SAUDE;> 100;M;1;3365351
2020;Nordeste;AL;VIA_PUBLICA;70 - 79;F;1;3365351
2020;Nordeste;AL;VIA_PUBLICA;80 - 89;F;1;3365351
2020;Nordeste;BA;DOMICILIO;10 - 19;F;1;14985284
2020;Nordeste;BA;DOMICILIO;10 - 19;M;1;14985284
2020;Nordeste;BA;DOMICILIO;30 - 39;M;5;14985284
2020;Nordeste;BA;DOMICILIO;40 - 49;F;10;14985284
2020;Nordeste;BA;DOMICILIO;40 - 49;M;7;14985284
2020;Nordeste;BA;DOMICILIO;50 - 59;F;10;14985284
2020;Nordeste;BA;DOMICILIO;50 - 59;M;23;14985284
2020;Nordeste;BA;DOMICILIO;60 - 69;F;20;14985284
2020;Nordeste;BA;DOMICILIO;60 - 69;M;27;14985284
2020;Nordeste;BA;DOMICILIO;70 - 79;F;30;14985284
2020;Nordeste;BA;DOMICILIO;70 - 79;M;47;14985284
2020;Nordeste;BA;DOMICILIO;80 - 89;F;33;14985284
2020;Nordeste;BA;DOMICILIO;80 - 89;M;46;14985284
2020;Nordeste;BA;DOMICILIO;90 - 99;F;37;14985284
2020;Nordeste;BA;DOMICILIO;90 - 99;M;34;14985284
2020;Nordeste;BA;DOMICILIO;> 100;F;7;14985284
2020;Nordeste;BA;DOMICILIO;> 100;M;6;14985284
2020;Nordeste;BA;DOMICILIO;N/I;F;1;14985284
2020;Nordeste;BA;DOMICILIO;N/I;I;1;14985284
2020;Nordeste;BA;HOSPITAL;10 - 19;F;8;14985284
2020;Nordeste;BA;HOSPITAL;10 - 19;M;8;14985284
2020;Nordeste;BA;HOSPITAL;20 - 29;F;41;14985284
2020;Nordeste;BA;HOSPITAL;20 - 29;M;50;14985284
2020;Nordeste;BA;HOSPITAL;30 - 39;F;94;14985284
2020;Nordeste;BA;HOSPITAL;30 - 39;M;137;14985284
2020;Nordeste;BA;HOSPITAL;40 - 49;F;243;14985284
2020;Nordeste;BA;HOSPITAL;40 - 49;I;1;14985284
2020;Nordeste;BA;HOSPITAL;40 - 49;M;327;14985284
2020;Nordeste;BA;HOSPITAL;50 - 59;F;359;14985284
2020;Nordeste;BA;HOSPITAL;50 - 59;M;572;14985284
2020;Nordeste;BA;HOSPITAL;60 - 69;F;597;14985284
2020;Nordeste;BA;HOSPITAL;60 - 69;M;933;14985284
2020;Nordeste;BA;HOSPITAL;70 - 79;F;807;14985284
2020;Nordeste;BA;HOSPITAL;70 - 79;I;1;14985284
2020;Nordeste;BA;HOSPITAL;70 - 79;M;1190;14985284
2020;Nordeste;BA;HOSPITAL;80 - 89;F;836;14985284
2020;Nordeste;BA;HOSPITAL;80 - 89;I;1;14985284
2020;Nordeste;BA;HOSPITAL;80 - 89;M;983;14985284
2020;Nordeste;BA;HOSPITAL;90 - 99;F;450;14985284
2020;Nordeste;BA;HOSPITAL;90 - 99;M;411;14985284
2020;Nordeste;BA;HOSPITAL;< 9;F;15;14985284
2020;Nordeste;BA;HOSPITAL;< 9;I;1;14985284
2020;Nordeste;BA;HOSPITAL;< 9;M;24;14985284
2020;Nordeste;BA;HOSPITAL;> 100;F;50;14985284
2020;Nordeste;BA;HOSPITAL;> 100;M;21;14985284
2020;Nordeste;BA;HOSPITAL;N/I;F;7;14985284
2020;Nordeste;BA;HOSPITAL;N/I;I;3;14985284
2020;Nordeste;BA;HOSPITAL;N/I;M;7;14985284
2020;Nordeste;BA;IGNORADO;40 - 49;M;1;14985284
2020;Nordeste;BA;IGNORADO;50 - 59;M;1;14985284
2020;Nordeste;BA;IGNORADO;60 - 69;M;4;14985284
2020;Nordeste;BA;IGNORADO;70 - 79;F;1;14985284
2020;Nordeste;BA;IGNORADO;70 - 79;M;3;14985284
2020;Nordeste;BA;IGNORADO;80 - 89;F;1;14985284
2020;Nordeste;BA;IGNORADO;80 - 89;M;2;14985284
2020;Nordeste;BA;OUTRO;20 - 29;M;1;14985284
2020;Nordeste;BA;OUTRO;30 - 39;F;1;14985284
2020;Nordeste;BA;OUTRO;40 - 49;F;8;14985284
2020;Nordeste;BA;OUTRO;40 - 49;M;6;14985284
2020;Nordeste;BA;OUTRO;50 - 59;F;4;14985284
2020;Nordeste;BA;OUTRO;50 - 59;M;4;14985284
2020;Nordeste;BA;OUTRO;60 - 69;F;4;14985284
2020;Nordeste;BA;OUTRO;60 - 69;M;15;14985284
2020;Nordeste;BA;OUTRO;70 - 79;F;10;14985284
2020;Nordeste;BA;OUTRO;70 - 79;M;7;14985284
2020;Nordeste;BA;OUTRO;80 - 89;F;12;14985284
2020;Nordeste;BA;OUTRO;80 - 89;M;6;14985284
2020;Nordeste;BA;OUTRO;90 - 99;F;5;14985284
2020;Nordeste;BA;OUTRO;90 - 99;M;4;14985284
2020;Nordeste;BA;OUTRO;< 9;F;1;14985284
2020;Nordeste;BA;OUTRO;> 100;F;3;14985284
2020;Nordeste;BA;OUTRO;> 100;M;2;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;20 - 29;F;5;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;20 - 29;M;5;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;30 - 39;F;7;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;30 - 39;M;12;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;40 - 49;F;17;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;40 - 49;M;21;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;50 - 59;F;35;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;50 - 59;M;42;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;60 - 69;F;48;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;60 - 69;M;63;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;70 - 79;F;65;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;70 - 79;M;64;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;80 - 89;F;53;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;80 - 89;M;68;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;90 - 99;F;22;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;90 - 99;M;26;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;< 9;M;1;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;> 100;F;5;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;> 100;M;3;14985284
2020;Nordeste;BA;OUTROS_SERVICOS_SAUDE;N/I;M;2;14985284
2020;Nordeste;BA;POSTO_SAUDE;60 - 69;F;1;14985284
2020;Nordeste;BA;POSTO_SAUDE;70 - 79;F;1;14985284
2020;Nordeste;BA;VIA_PUBLICA;30 - 39;M;2;14985284
2020;Nordeste;BA;VIA_PUBLICA;40 - 49;F;1;14985284
2020;Nordeste;BA;VIA_PUBLICA;40 - 49;M;3;14985284
2020;Nordeste;BA;VIA_PUBLICA;50 - 59;F;2;14985284
2020;Nordeste;BA;VIA_PUBLICA;50 - 59;M;2;14985284
2020;Nordeste;BA;VIA_PUBLICA;60 - 69;M;3;14985284
2020;Nordeste;BA;VIA_PUBLICA;70 - 79;F;2;14985284
2020;Nordeste;BA;VIA_PUBLICA;70 - 79;M;3;14985284
2020;Nordeste;BA;VIA_PUBLICA;80 - 89;F;3;14985284
2020;Nordeste;BA;VIA_PUBLICA;80 - 89;M;1;14985284
2020;Nordeste;BA;VIA_PUBLICA;90 - 99;F;1;14985284
2020;Nordeste;BA;VIA_PUBLICA;90 - 99;M;2;14985284
2020;Nordeste;CE;AMBULANCIA;20 - 29;M;1;9240580
2020;Nordeste;CE;AMBULANCIA;30 - 39;M;1;9240580
2020;Nordeste;CE;AMBULANCIA;50 - 59;M;3;9240580
2020;Nordeste;CE;AMBULANCIA;60 - 69;M;1;9240580
2020;Nordeste;CE;AMBULANCIA;70 - 79;F;1;9240580
2020;Nordeste;CE;AMBULANCIA;70 - 79;M;1;9240580
2020;Nordeste;CE;AMBULANCIA;80 - 89;F;2;9240580
2020;Nordeste;CE;AMBULANCIA;80 - 89;M;3;9240580
2020;Nordeste;CE;AMBULANCIA;90 - 99;F;1;9240580
2020;Nordeste;CE;AMBULANCIA;90 - 99;I;2;9240580
2020;Nordeste;CE;AMBULANCIA;90 - 99;M;2;9240580
2020;Nordeste;CE;AMBULANCIA;> 100;M;1;9240580
2020;Nordeste;CE;DOMICILIO;10 - 19;M;1;9240580
2020;Nordeste;CE;DOMICILIO;20 - 29;F;4;9240580
2020;Nordeste;CE;DOMICILIO;20 - 29;M;1;9240580
2020;Nordeste;CE;DOMICILIO;30 - 39;F;2;9240580
2020;Nordeste;CE;DOMICILIO;30 - 39;M;1;9240580
2020;Nordeste;CE;DOMICILIO;40 - 49;F;4;9240580
2020;Nordeste;CE;DOMICILIO;40 - 49;M;13;9240580
2020;Nordeste;CE;DOMICILIO;50 - 59;F;8;9240580
2020;Nordeste;CE;DOMICILIO;50 - 59;M;30;9240580
2020;Nordeste;CE;DOMICILIO;60 - 69;F;29;9240580
2020;Nordeste;CE;DOMICILIO;60 - 69;M;41;9240580
2020;Nordeste;CE;DOMICILIO;70 - 79;F;39;9240580
2020;Nordeste;CE;DOMICILIO;70 - 79;M;58;9240580
2020;Nordeste;CE;DOMICILIO;80 - 89;F;66;9240580
2020;Nordeste;CE;DOMICILIO;80 - 89;M;91;9240580
2020;Nordeste;CE;DOMICILIO;90 - 99;F;82;9240580
2020;Nordeste;CE;DOMICILIO;90 - 99;M;44;9240580
2020;Nordeste;CE;DOMICILIO;> 100;F;19;9240580
2020;Nordeste;CE;DOMICILIO;> 100;M;4;9240580
2020;Nordeste;CE;DOMICILIO;N/I;F;3;9240580
2020;Nordeste;CE;DOMICILIO;N/I;M;2;9240580
2020;Nordeste;CE;HOSPITAL;10 - 19;F;9;9240580
2020;Nordeste;CE;HOSPITAL;10 - 19;M;7;9240580
2020;Nordeste;CE;HOSPITAL;20 - 29;F;29;9240580
2020;Nordeste;CE;HOSPITAL;20 - 29;M;32;9240580
2020;Nordeste;CE;HOSPITAL;30 - 39;F;74;9240580
2020;Nordeste;CE;HOSPITAL;30 - 39;M;119;9240580
2020;Nordeste;CE;HOSPITAL;40 - 49;F;116;9240580
2020;Nordeste;CE;HOSPITAL;40 - 49;I;2;9240580
2020;Nordeste;CE;HOSPITAL;40 - 49;M;274;9240580
2020;Nordeste;CE;HOSPITAL;50 - 59;F;283;9240580
2020;Nordeste;CE;HOSPITAL;50 - 59;M;459;9240580
2020;Nordeste;CE;HOSPITAL;60 - 69;F;493;9240580
2020;Nordeste;CE;HOSPITAL;60 - 69;M;753;9240580
2020;Nordeste;CE;HOSPITAL;70 - 79;F;813;9240580
2020;Nordeste;CE;HOSPITAL;70 - 79;I;1;9240580
2020;Nordeste;CE;HOSPITAL;70 - 79;M;1061;9240580
2020;Nordeste;CE;HOSPITAL;80 - 89;F;871;9240580
2020;Nordeste;CE;HOSPITAL;80 - 89;I;1;9240580
2020;Nordeste;CE;HOSPITAL;80 - 89;M;1064;9240580
2020;Nordeste;CE;HOSPITAL;90 - 99;F;418;9240580
2020;Nordeste;CE;HOSPITAL;90 - 99;I;1;9240580
2020;Nordeste;CE;HOSPITAL;90 - 99;M;426;9240580
2020;Nordeste;CE;HOSPITAL;< 9;F;20;9240580
2020;Nordeste;CE;HOSPITAL;< 9;M;19;9240580
2020;Nordeste;CE;HOSPITAL;> 100;F;47;9240580
2020;Nordeste;CE;HOSPITAL;> 100;M;24;9240580
2020;Nordeste;CE;HOSPITAL;N/I;F;39;9240580
2020;Nordeste;CE;HOSPITAL;N/I;I;4;9240580
2020;Nordeste;CE;HOSPITAL;N/I;M;54;9240580
2020;Nordeste;CE;IGNORADO;10 - 19;F;3;9240580
2020;Nordeste;CE;IGNORADO;20 - 29;F;3;9240580
2020;Nordeste;CE;IGNORADO;20 - 29;M;7;9240580
2020;Nordeste;CE;IGNORADO;30 - 39;F;9;9240580
2020;Nordeste;CE;IGNORADO;30 - 39;M;19;9240580
2020;Nordeste;CE;IGNORADO;40 - 49;F;21;9240580
2020;Nordeste;CE;IGNORADO;40 - 49;M;29;9240580
2020;Nordeste;CE;IGNORADO;50 - 59;F;36;9240580
2020;Nordeste;CE;IGNORADO;50 - 59;M;50;9240580
2020;Nordeste;CE;IGNORADO;60 - 69;F;58;9240580
2020;Nordeste;CE;IGNORADO;60 - 69;M;96;9240580
2020;Nordeste;CE;IGNORADO;70 - 79;F;113;9240580
2020;Nordeste;CE;IGNORADO;70 - 79;I;1;9240580
2020;Nordeste;CE;IGNORADO;70 - 79;M;143;9240580
2020;Nordeste;CE;IGNORADO;80 - 89;F;146;9240580
2020;Nordeste;CE;IGNORADO;80 - 89;M;185;9240580
2020;Nordeste;CE;IGNORADO;90 - 99;F;78;9240580
2020;Nordeste;CE;IGNORADO;90 - 99;M;99;9240580
2020;Nordeste;CE;IGNORADO;< 9;F;1;9240580
2020;Nordeste;CE;IGNORADO;< 9;M;4;9240580
2020;Nordeste;CE;IGNORADO;> 100;F;6;9240580
2020;Nordeste;CE;IGNORADO;> 100;M;8;9240580
2020;Nordeste;CE;IGNORADO;N/I;F;1;9240580
2020;Nordeste;CE;IGNORADO;N/I;I;6;9240580
2020;Nordeste;CE;IGNORADO;N/I;M;2;9240580
2020;Nordeste;CE;OUTRO;40 - 49;F;5;9240580
2020;Nordeste;CE;OUTRO;50 - 59;F;1;9240580
2020;Nordeste;CE;OUTRO;50 - 59;M;6;9240580
2020;Nordeste;CE;OUTRO;60 - 69;F;2;9240580
2020;Nordeste;CE;OUTRO;60 - 69;M;9;9240580
2020;Nordeste;CE;OUTRO;70 - 79;F;9;9240580
2020;Nordeste;CE;OUTRO;70 - 79;M;15;9240580
2020;Nordeste;CE;OUTRO;80 - 89;F;10;9240580
2020;Nordeste;CE;OUTRO;80 - 89;M;13;9240580
2020;Nordeste;CE;OUTRO;90 - 99;F;7;9240580
2020;Nordeste;CE;OUTRO;90 - 99;M;14;9240580
2020;Nordeste;CE;OUTRO;> 100;F;2;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;20 - 29;F;2;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;20 - 29;M;4;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;30 - 39;F;4;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;30 - 39;M;13;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;40 - 49;F;17;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;40 - 49;M;38;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;50 - 59;F;31;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;50 - 59;M;60;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;60 - 69;F;63;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;60 - 69;M;96;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;70 - 79;F;96;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;70 - 79;M;135;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;80 - 89;F;114;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;80 - 89;M;128;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;90 - 99;F;58;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;90 - 99;M;39;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;< 9;F;1;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;> 100;F;6;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;> 100;M;4;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;N/I;F;4;9240580
2020;Nordeste;CE;OUTROS_SERVICOS_SAUDE;N/I;M;9;9240580
2020;Nordeste;CE;VIA_PUBLICA;30 - 39;F;1;9240580
2020;Nordeste;CE;VIA_PUBLICA;50 - 59;F;1;9240580
2020;Nordeste;CE;VIA_PUBLICA;60 - 69;M;2;9240580
2020;Nordeste;CE;VIA_PUBLICA;70 - 79;M;1;9240580
2020;Nordeste;CE;VIA_PUBLICA;80 - 89;F;4;9240580
2020;Nordeste;CE;VIA_PUBLICA;80 - 89;M;3;9240580
2020;Nordeste;CE;VIA_PUBLICA;90 - 99;M;1;9240580
2020;Nordeste;CE;VIA_PUBLICA;N/I;M;1;9240580
2020;Nordeste;MA;AMBULANCIA;70 - 79;M;2;7153262
2020;Nordeste;MA;DOMICILIO;10 - 19;M;1;7153262
2020;Nordeste;MA;DOMICILIO;20 - 29;M;1;7153262
2020;Nordeste;MA;DOMICILIO;30 - 39;F;1;7153262
2020;Nordeste;MA;DOMICILIO;30 - 39;M;2;7153262
2020;Nordeste;MA;DOMICILIO;40 - 49;F;1;7153262
2020;Nordeste;MA;DOMICILIO;40 - 49;M;1;7153262
2020;Nordeste;MA;DOMICILIO;50 - 59;F;3;7153262
2020;Nordeste;MA;DOMICILIO;50 - 59;M;2;7153262
2020;Nordeste;MA;DOMICILIO;60 - 69;F;3;7153262
2020;Nordeste;MA;DOMICILIO;60 - 69;M;9;7153262
2020;Nordeste;MA;DOMICILIO;70 - 79;F;9;7153262
2020;Nordeste;MA;DOMICILIO;70 - 79;M;20;7153262
2020;Nordeste;MA;DOMICILIO;80 - 89;F;13;7153262
2020;Nordeste;MA;DOMICILIO;80 - 89;M;26;7153262
2020;Nordeste;MA;DOMICILIO;90 - 99;F;11;7153262
2020;Nordeste;MA;DOMICILIO;90 - 99;M;11;7153262
2020;Nordeste;MA;DOMICILIO;> 100;F;1;7153262
2020;Nordeste;MA;DOMICILIO;> 100;M;1;7153262
2020;Nordeste;MA;DOMICILIO;N/I;M;2;7153262
2020;Nordeste;MA;HOSPITAL;10 - 19;F;6;7153262
2020;Nordeste;MA;HOSPITAL;10 - 19;M;2;7153262
2020;Nordeste;MA;HOSPITAL;20 - 29;F;8;7153262
2020;Nordeste;MA;HOSPITAL;20 - 29;M;18;7153262
2020;Nordeste;MA;HOSPITAL;30 - 39;F;33;7153262
2020;Nordeste;MA;HOSPITAL;30 - 39;M;42;7153262
2020;Nordeste;MA;HOSPITAL;40 - 49;F;62;7153262
2020;Nordeste;MA;HOSPITAL;40 - 49;M;110;7153262
2020;Nordeste;MA;HOSPITAL;50 - 59;F;100;7153262
2020;Nordeste;MA;HOSPITAL;50 - 59;M;171;7153262
2020;Nordeste;MA;HOSPITAL;60 - 69;F;200;7153262
2020;Nordeste;MA;HOSPITAL;60 - 69;M;363;7153262
2020;Nordeste;MA;HOSPITAL;70 - 79;F;282;7153262
2020;Nordeste;MA;HOSPITAL;70 - 79;M;509;7153262
2020;Nordeste;MA;HOSPITAL;80 - 89;F;209;7153262
2020;Nordeste;MA;HOSPITAL;80 - 89;M;407;7153262
2020;Nordeste;MA;HOSPITAL;90 - 99;F;95;7153262
2020;Nordeste;MA;HOSPITAL;90 - 99;I;1;7153262
2020;Nordeste;MA;HOSPITAL;90 - 99;M;119;7153262
2020;Nordeste;MA;HOSPITAL;< 9;F;9;7153262
2020;Nordeste;MA;HOSPITAL;< 9;M;2;7153262
2020;Nordeste;MA;HOSPITAL;> 100;F;6;7153262
2020;Nordeste;MA;HOSPITAL;> 100;M;14;7153262
2020;Nordeste;MA;HOSPITAL;N/I;F;7;7153262
2020;Nordeste;MA;HOSPITAL;N/I;M;19;7153262
2020;Nordeste;MA;IGNORADO;20 - 29;M;1;7153262
2020;Nordeste;MA;IGNORADO;60 - 69;M;1;7153262
2020;Nordeste;MA;IGNORADO;70 - 79;F;1;7153262
2020;Nordeste;MA;IGNORADO;70 - 79;M;7;7153262
2020;Nordeste;MA;IGNORADO;80 - 89;F;1;7153262
2020;Nordeste;MA;IGNORADO;80 - 89;M;2;7153262
2020;Nordeste;MA;IGNORADO;90 - 99;F;2;7153262
2020;Nordeste;MA;OUTRO;30 - 39;F;2;7153262
2020;Nordeste;MA;OUTRO;30 - 39;M;1;7153262
2020;Nordeste;MA;OUTRO;40 - 49;M;2;7153262
2020;Nordeste;MA;OUTRO;50 - 59;F;3;7153262
2020;Nordeste;MA;OUTRO;50 - 59;M;3;7153262
2020;Nordeste;MA;OUTRO;60 - 69;F;7;7153262
2020;Nordeste;MA;OUTRO;60 - 69;M;5;7153262
2020;Nordeste;MA;OUTRO;70 - 79;F;5;7153262
2020;Nordeste;MA;OUTRO;70 - 79;M;17;7153262
2020;Nordeste;MA;OUTRO;80 - 89;F;6;7153262
2020;Nordeste;MA;OUTRO;80 - 89;M;5;7153262
2020;Nordeste;MA;OUTRO;90 - 99;F;3;7153262
2020;Nordeste;MA;OUTRO;90 - 99;M;3;7153262
2020;Nordeste;MA;OUTRO;< 9;M;1;7153262
2020;Nordeste;MA;OUTRO;> 100;F;1;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;30 - 39;F;1;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;30 - 39;M;3;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;40 - 49;F;1;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;40 - 49;M;2;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;50 - 59;F;1;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;50 - 59;M;2;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;60 - 69;F;2;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;60 - 69;M;2;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;70 - 79;F;6;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;70 - 79;M;8;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;80 - 89;F;2;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;80 - 89;M;10;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;90 - 99;F;3;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;90 - 99;M;1;7153262
2020;Nordeste;MA;OUTROS_SERVICOS_SAUDE;N/I;M;2;7153262
2020;Nordeste;MA;POSTO_SAUDE;70 - 79;M;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;30 - 39;M;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;40 - 49;M;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;50 - 59;M;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;60 - 69;F;2;7153262
2020;Nordeste;MA;VIA_PUBLICA;60 - 69;M;2;7153262
2020;Nordeste;MA;VIA_PUBLICA;70 - 79;F;3;7153262
2020;Nordeste;MA;VIA_PUBLICA;70 - 79;M;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;80 - 89;F;1;7153262
2020;Nordeste;MA;VIA_PUBLICA;90 - 99;M;1;7153262
2020;Nordeste;PB;DOMICILIO;30 - 39;F;1;4059905
2020;Nordeste;PB;DOMICILIO;30 - 39;M;1;4059905
2020;Nordeste;PB;DOMICILIO;40 - 49;F;2;4059905
2020;Nordeste;PB;DOMICILIO;40 - 49;M;1;4059905
2020;Nordeste;PB;DOMICILIO;50 - 59;F;2;4059905
2020;Nordeste;PB;DOMICILIO;50 - 59;M;2;4059905
2020;Nordeste;PB;DOMICILIO;60 - 69;F;7;4059905
2020;Nordeste;PB;DOMICILIO;60 - 69;M;6;4059905
2020;Nordeste;PB;DOMICILIO;70 - 79;F;3;4059905
2020;Nordeste;PB;DOMICILIO;70 - 79;M;6;4059905
2020;Nordeste;PB;DOMICILIO;80 - 89;F;11;4059905
2020;Nordeste;PB;DOMICILIO;80 - 89;M;17;4059905
2020;Nordeste;PB;DOMICILIO;90 - 99;F;8;4059905
2020;Nordeste;PB;DOMICILIO;90 - 99;M;5;4059905
2020;Nordeste;PB;DOMICILIO;< 9;M;1;4059905
2020;Nordeste;PB;DOMICILIO;> 100;F;1;4059905
2020;Nordeste;PB;DOMICILIO;N/I;M;1;4059905
2020;Nordeste;PB;HOSPITAL;10 - 19;M;2;4059905
2020;Nordeste;PB;HOSPITAL;20 - 29;F;12;4059905
2020;Nordeste;PB;HOSPITAL;20 - 29;M;20;4059905
2020;Nordeste;PB;HOSPITAL;30 - 39;F;23;4059905
2020;Nordeste;PB;HOSPITAL;30 - 39;M;61;4059905
2020;Nordeste;PB;HOSPITAL;40 - 49;F;76;4059905
2020;Nordeste;PB;HOSPITAL;40 - 49;M;117;4059905
2020;Nordeste;PB;HOSPITAL;50 - 59;F;123;4059905
2020;Nordeste;PB;HOSPITAL;50 - 59;M;206;4059905
2020;Nordeste;PB;HOSPITAL;60 - 69;F;222;4059905
2020;Nordeste;PB;HOSPITAL;60 - 69;M;288;4059905
2020;Nordeste;PB;HOSPITAL;70 - 79;F;307;4059905
2020;Nordeste;PB;HOSPITAL;70 - 79;M;418;4059905
2020;Nordeste;PB;HOSPITAL;80 - 89;F;309;4059905
2020;Nordeste;PB;HOSPITAL;80 - 89;M;406;4059905
2020;Nordeste;PB;HOSPITAL;90 - 99;F;174;4059905
2020;Nordeste;PB;HOSPITAL;90 - 99;M;139;4059905
2020;Nordeste;PB;HOSPITAL;< 9;F;15;4059905
2020;Nordeste;PB;HOSPITAL;< 9;I;1;4059905
2020;Nordeste;PB;HOSPITAL;< 9;M;20;4059905
2020;Nordeste;PB;HOSPITAL;> 100;F;23;4059905
2020;Nordeste;PB;HOSPITAL;> 100;M;14;4059905
2020;Nordeste;PB;HOSPITAL;N/I;F;3;4059905
2020;Nordeste;PB;HOSPITAL;N/I;M;6;4059905
2020;Nordeste;PB;IGNORADO;50 - 59;F;1;4059905
2020;Nordeste;PB;IGNORADO;70 - 79;F;1;4059905
2020;Nordeste;PB;OUTRO;20 - 29;M;1;4059905
2020;Nordeste;PB;OUTRO;30 - 39;M;1;4059905
2020;Nordeste;PB;OUTRO;40 - 49;M;1;4059905
2020;Nordeste;PB;OUTRO;50 - 59;F;2;4059905
2020;Nordeste;PB;OUTRO;50 - 59;M;1;4059905
2020;Nordeste;PB;OUTRO;60 - 69;F;2;4059905
2020;Nordeste;PB;OUTRO;60 - 69;M;1;4059905
2020;Nordeste;PB;OUTRO;70 - 79;F;1;4059905
2020;Nordeste;PB;OUTRO;70 - 79;M;4;4059905
